size,level_id,name,tier,snakes,path_mode,path_count,total_unique_solutions,solves_file,solve_count,tilebag_key,tiles_json,big,Adv_ID,CH-lvl
4x6,4x6-0B-AHW,AHW,0B,1,single,1,1,4x6-0B-AHW.json,1,DSx3_ET_LC_LR_RC_SH_UTx4,"{""DS"": 3, ""ET"": 1, ""LC"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AHX,AHX,0B,1,single,1,1,4x6-0B-AHX.json,1,DSx2_ET_LC_LR_QC_RC_SH_UTx4,"{""DS"": 2, ""ET"": 1, ""LC"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AHZ,AHZ,0B,1,single,1,1,4x6-0B-AHZ.json,1,DSx2_ET_LC_QC_RC_SH_SS_UTx4,"{""DS"": 2, ""ET"": 1, ""LC"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIB,AIB,0B,1,single,1,1,4x6-0B-AIB.json,1,DC_DS_ET_LC_QCx2_RC_SH_UTx4,"{""DC"": 1, ""DS"": 1, ""ET"": 1, ""LC"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIC,AIC,0B,1,single,1,1,4x6-0B-AIC.json,1,DBx4_DS_ET_RC_SH_UTx4,"{""DB"": 4, ""DS"": 1, ""ET"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AID,AID,0B,1,single,1,1,4x6-0B-AID.json,1,DBx3_DS_ET_LR_RC_SH_UTx4,"{""DB"": 3, ""DS"": 1, ""ET"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIE,AIE,0B,1,single,1,1,4x6-0B-AIE.json,1,DBx2_DS_ET_HLx2_RC_SH_UTx4,"{""DB"": 2, ""DS"": 1, ""ET"": 1, ""HL"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIF,AIF,0B,1,single,1,1,4x6-0B-AIF.json,1,DBx2_DC_ET_HL_LL_RC_SH_UTx4,"{""DB"": 2, ""DC"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIG,AIG,0B,1,single,1,1,4x6-0B-AIG.json,1,DBx2_DS_ET_HL_LR_RC_SH_UTx4,"{""DB"": 2, ""DS"": 1, ""ET"": 1, ""HL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIH,AIH,0B,1,single,1,1,4x6-0B-AIH.json,1,DBx2_DC_ET_HL_LR_RC_SH_UTx4,"{""DB"": 2, ""DC"": 1, ""ET"": 1, ""HL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AII,AII,0B,1,single,1,1,4x6-0B-AII.json,1,DB_ET_HLx2_LL_RC_SH_SS_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIJ,AIJ,0B,1,single,1,1,4x6-0B-AIJ.json,1,DB_ET_HLx2_LL_QC_RC_SH_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LL"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIK,AIK,0B,1,single,1,1,4x6-0B-AIK.json,1,DB_DS_ET_HLx2_LL_RC_SH_UTx4,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""HL"": 2, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIL,AIL,0B,1,single,1,1,4x6-0B-AIL.json,1,DB_ET_HLx2_LR_RC_SH_SS_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIM,AIM,0B,1,single,1,1,4x6-0B-AIM.json,1,DB_DC_ET_HLx2_LR_RC_SH_UTx4,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""HL"": 2, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIN,AIN,0B,1,single,1,1,4x6-0B-AIN.json,1,DB_DS_ET_HLx2_QC_RC_SH_UTx4,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""HL"": 2, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIO,AIO,0B,1,single,1,1,4x6-0B-AIO.json,1,DB_DS_ET_HL_RC_SH_UTx4_VLx2,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""HL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 2}",,,
4x6,4x6-0B-AIQ,AIQ,0B,1,single,1,1,4x6-0B-AIQ.json,1,DB_DC_ET_HL_LL_RC_SH_UTx4_VL,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-AIR,AIR,0B,1,single,1,1,4x6-0B-AIR.json,1,DB_DC_ET_HL_LR_RC_SH_UTx4_VL,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""HL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-AIS,AIS,0B,1,single,1,1,4x6-0B-AIS.json,1,DB_DS_ET_HL_RC_SH_SS_UTx4_VL,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""HL"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-AIT,AIT,0B,1,single,1,1,4x6-0B-AIT.json,1,DB_DC_ET_HL_QC_RC_SH_UTx4_VL,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""HL"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-AIU,AIU,0B,1,single,1,1,4x6-0B-AIU.json,1,DB_ET_HL_LLx2_QC_RC_SH_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 2, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIW,AIW,0B,1,single,1,1,4x6-0B-AIW.json,1,DB_ET_HL_LL_LR_RC_SH_SS_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIX,AIX,0B,1,single,1,1,4x6-0B-AIX.json,1,DB_DC_ET_HL_LL_LR_RC_SH_UTx4,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIY,AIY,0B,1,single,1,1,4x6-0B-AIY.json,1,DB_ET_HL_LL_QCx2_RC_SH_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AIZ,AIZ,0B,1,single,1,1,4x6-0B-AIZ.json,1,DB_DCx2_ET_HL_LL_RC_SH_UTx4,"{""DB"": 1, ""DC"": 2, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJA,AJA,0B,1,single,1,1,4x6-0B-AJA.json,1,DB_DC_ET_HL_LL_QC_RC_SH_UTx4,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJB,AJB,0B,1,single,1,1,4x6-0B-AJB.json,1,DB_ET_HL_LRx2_QC_RC_SH_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LR"": 2, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJC,AJC,0B,1,single,1,1,4x6-0B-AJC.json,1,DB_DS_ET_HL_LR_QC_RC_SH_UTx4,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""HL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJE,AJE,0B,1,single,1,1,4x6-0B-AJE.json,1,DB_DS_ET_LL_LRx2_RC_SH_UTx4,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""LL"": 1, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJF,AJF,0B,1,single,1,1,4x6-0B-AJF.json,1,DB_DS_ET_LL_LR_QC_RC_SH_UTx4,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJG,AJG,0B,1,single,1,1,4x6-0B-AJG.json,1,DB_DC_ET_LL_LR_QC_RC_SH_UTx4,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJH,AJH,0B,1,single,1,1,4x6-0B-AJH.json,1,DB_DC_DSx2_ET_LL_RC_SH_UTx4,"{""DB"": 1, ""DC"": 1, ""DS"": 2, ""ET"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJI,AJI,0B,1,single,1,1,4x6-0B-AJI.json,1,DB_DC_ET_LL_QCx2_RC_SH_UTx4,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""LL"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJJ,AJJ,0B,1,single,1,1,4x6-0B-AJJ.json,1,DB_DC_DS_ET_LL_QC_RC_SH_UTx4,"{""DB"": 1, ""DC"": 1, ""DS"": 1, ""ET"": 1, ""LL"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJL,AJL,0B,1,single,1,1,4x6-0B-AJL.json,1,DB_DCx2_ET_QC_RC_SH_SZ_UTx4,"{""DB"": 1, ""DC"": 2, ""ET"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJN,AJN,0B,1,single,1,1,4x6-0B-AJN.json,1,ET_HLx2_LLx2_RC_SH_SZ_UTx4,"{""ET"": 1, ""HL"": 2, ""LL"": 2, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJO,AJO,0B,1,single,1,1,4x6-0B-AJO.json,1,DC_ET_HLx2_LLx2_RC_SH_UTx4,"{""DC"": 1, ""ET"": 1, ""HL"": 2, ""LL"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJP,AJP,0B,1,single,1,1,4x6-0B-AJP.json,1,DS_ET_HLx2_LL_RC_SH_SZ_UTx4,"{""DS"": 1, ""ET"": 1, ""HL"": 2, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJQ,AJQ,0B,1,single,1,1,4x6-0B-AJQ.json,1,DC_ET_HLx2_LL_LR_RC_SH_UTx4,"{""DC"": 1, ""ET"": 1, ""HL"": 2, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJR,AJR,0B,1,single,1,1,4x6-0B-AJR.json,1,DC_ET_HLx2_LL_RC_SH_SZ_UTx4,"{""DC"": 1, ""ET"": 1, ""HL"": 2, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJS,AJS,0B,1,single,1,1,4x6-0B-AJS.json,1,ET_HLx2_LRx2_RC_SH_SS_UTx4,"{""ET"": 1, ""HL"": 2, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJU,AJU,0B,1,single,1,1,4x6-0B-AJU.json,1,ET_HLx2_LR_RC_SH_SSx2_UTx4,"{""ET"": 1, ""HL"": 2, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""UT"": 4}",,,
4x6,4x6-0B-AJV,AJV,0B,1,single,1,1,4x6-0B-AJV.json,1,DS_ET_HLx2_LR_QC_RC_SH_UTx4,"{""DS"": 1, ""ET"": 1, ""HL"": 2, ""LR"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJW,AJW,0B,1,single,1,1,4x6-0B-AJW.json,1,DC_ET_HLx2_LR_QC_RC_SH_UTx4,"{""DC"": 1, ""ET"": 1, ""HL"": 2, ""LR"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AJX,AJX,0B,1,single,1,1,4x6-0B-AJX.json,1,ET_HL_LL_QC_RC_SH_SZ_UTx4_VL,"{""ET"": 1, ""HL"": 1, ""LL"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-AKA,AKA,0B,1,single,1,1,4x6-0B-AKA.json,1,DC_ET_HL_LL_LR_RC_SH_UTx4_VL,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-AKB,AKB,0B,1,single,1,1,4x6-0B-AKB.json,1,ET_HL_LL_QCx2_RC_SH_UTx4_VL,"{""ET"": 1, ""HL"": 1, ""LL"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-AKC,AKC,0B,1,single,1,1,4x6-0B-AKC.json,1,DCx2_ET_HL_LL_RC_SH_UTx4_VL,"{""DC"": 2, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-AKE,AKE,0B,1,single,1,1,4x6-0B-AKE.json,1,DC_ET_HL_LR_QC_RC_SH_UTx4_VL,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-AKF,AKF,0B,1,single,1,1,4x6-0B-AKF.json,1,DC_DS_ET_HL_LR_RC_SH_UTx4_VL,"{""DC"": 1, ""DS"": 1, ""ET"": 1, ""HL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-AKH,AKH,0B,1,single,1,1,4x6-0B-AKH.json,1,DS_ET_HL_QC_RC_SH_SS_UTx4_VL,"{""DS"": 1, ""ET"": 1, ""HL"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-AKI,AKI,0B,1,single,1,1,4x6-0B-AKI.json,1,DSx2_ET_HL_QC_RC_SH_UTx4_VL,"{""DS"": 2, ""ET"": 1, ""HL"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-AKJ,AKJ,0B,1,single,1,1,4x6-0B-AKJ.json,1,DC_ET_HL_QCx2_RC_SH_UTx4_VL,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-AKL,AKL,0B,1,single,1,1,4x6-0B-AKL.json,1,DC_DS_ET_HL_LLx2_RC_SH_UTx4,"{""DC"": 1, ""DS"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AKM,AKM,0B,1,single,1,1,4x6-0B-AKM.json,1,ET_HL_LL_LRx2_RC_SH_SZ_UTx4,"{""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AKO,AKO,0B,1,single,1,1,4x6-0B-AKO.json,1,DC_ET_HL_LL_LRx2_RC_SH_UTx4,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AKP,AKP,0B,1,single,1,1,4x6-0B-AKP.json,1,DC_ET_HL_LL_LR_RC_SH_SZ_UTx4,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AKR,AKR,0B,1,single,1,1,4x6-0B-AKR.json,1,ET_HL_LL_LR_QC_RC_SH_SS_UTx4,"{""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AKS,AKS,0B,1,single,1,1,4x6-0B-AKS.json,1,ET_HL_LL_LR_QCx2_RC_SH_UTx4,"{""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AKT,AKT,0B,1,single,1,1,4x6-0B-AKT.json,1,DC_ET_HL_LL_LR_RC_SH_SS_UTx4,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AKU,AKU,0B,1,single,1,1,4x6-0B-AKU.json,1,DS_ET_HL_LL_RC_SH_SZx2_UTx4,"{""DS"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 2, ""UT"": 4}",,,
4x6,4x6-0B-AKW,AKW,0B,1,single,1,1,4x6-0B-AKW.json,1,DCx2_ET_HL_LL_RC_SH_SS_UTx4,"{""DC"": 2, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AKY,AKY,0B,1,single,1,1,4x6-0B-AKY.json,1,DC_ET_HL_LL_QCx2_RC_SH_UTx4,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AKZ,AKZ,0B,1,single,1,1,4x6-0B-AKZ.json,1,ET_HL_LRx3_QC_RC_SH_UTx4,"{""ET"": 1, ""HL"": 1, ""LR"": 3, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-ALA,ALA,0B,1,single,1,1,4x6-0B-ALA.json,1,DCx2_ET_HL_LL_QC_RC_SH_UTx4,"{""DC"": 2, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-ALB,ALB,0B,1,single,1,1,4x6-0B-ALB.json,1,DS_ET_HL_LRx2_RC_SH_SS_UTx4,"{""DS"": 1, ""ET"": 1, ""HL"": 1, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
4x6,4x6-0B-ALC,ALC,0B,1,single,1,1,4x6-0B-ALC.json,1,DC_ET_HL_LRx2_QC_RC_SH_UTx4,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""LR"": 2, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-ALD,ALD,0B,1,single,1,1,4x6-0B-ALD.json,1,DC_DS_ET_HL_LRx2_RC_SH_UTx4,"{""DC"": 1, ""DS"": 1, ""ET"": 1, ""HL"": 1, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-ALE,ALE,0B,1,single,1,1,4x6-0B-ALE.json,1,DCx2_ET_HL_LR_RC_SH_SZ_UTx4,"{""DC"": 2, ""ET"": 1, ""HL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4}",,,
4x6,4x6-0B-ALF,ALF,0B,1,single,1,1,4x6-0B-ALF.json,1,DSx3_ET_HL_LR_RC_SH_UTx4,"{""DS"": 3, ""ET"": 1, ""HL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-ALG,ALG,0B,1,single,1,1,4x6-0B-ALG.json,1,ET_HL_LR_QCx3_RC_SH_UTx4,"{""ET"": 1, ""HL"": 1, ""LR"": 1, ""QC"": 3, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-ALH,ALH,0B,1,single,1,1,4x6-0B-ALH.json,1,DS_ET_HL_LR_QCx2_RC_SH_UTx4,"{""DS"": 1, ""ET"": 1, ""HL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-ALI,ALI,0B,1,single,1,1,4x6-0B-ALI.json,1,DC_DS_ET_HL_LR_RC_SH_SS_UTx4,"{""DC"": 1, ""DS"": 1, ""ET"": 1, ""HL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
4x6,4x6-0B-ALJ,ALJ,0B,1,single,1,1,4x6-0B-ALJ.json,1,DC_ET_HL_LR_QCx2_RC_SH_UTx4,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-ALK,ALK,0B,1,single,1,1,4x6-0B-ALK.json,1,DSx2_ET_HL_QC_RC_SH_SZ_UTx4,"{""DS"": 2, ""ET"": 1, ""HL"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4}",,,
4x6,4x6-0B-ALM,ALM,0B,1,single,1,1,4x6-0B-ALM.json,1,ET_HL_QCx3_RC_SH_SS_UTx4,"{""ET"": 1, ""HL"": 1, ""QC"": 3, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
4x6,4x6-0B-ALO,ALO,0B,1,single,1,1,4x6-0B-ALO.json,1,DC_ET_LLx2_LR_RC_SH_UTx4_VL,"{""DC"": 1, ""ET"": 1, ""LL"": 2, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-ALP,ALP,0B,1,single,1,1,4x6-0B-ALP.json,1,ET_LL_LRx2_RC_SH_SZ_UTx4_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-ALQ,ALQ,0B,1,single,1,1,4x6-0B-ALQ.json,1,DS_ET_LL_LRx2_RC_SH_UTx4_VL,"{""DS"": 1, ""ET"": 1, ""LL"": 1, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-ALR,ALR,0B,1,single,1,1,4x6-0B-ALR.json,1,ET_LL_LR_QCx2_RC_SH_UTx4_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-ALS,ALS,0B,1,single,1,1,4x6-0B-ALS.json,1,DS_ET_LL_LR_RC_SH_SS_UTx4_VL,"{""DS"": 1, ""ET"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-ALT,ALT,0B,1,single,1,1,4x6-0B-ALT.json,1,DCx3_ET_LL_RC_SH_UTx4_VL,"{""DC"": 3, ""ET"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-ALU,ALU,0B,1,single,1,1,4x6-0B-ALU.json,1,DC_DS_ET_LL_QC_RC_SH_UTx4_VL,"{""DC"": 1, ""DS"": 1, ""ET"": 1, ""LL"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-ALW,ALW,0B,1,single,1,1,4x6-0B-ALW.json,1,DCx2_DS_ET_QC_RC_SH_UTx4_VL,"{""DC"": 2, ""DS"": 1, ""ET"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
4x6,4x6-0B-ALY,ALY,0B,1,single,1,1,4x6-0B-ALY.json,1,ET_LLx2_LRx2_RC_SH_SZ_UTx4,"{""ET"": 1, ""LL"": 2, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4}",,,
4x6,4x6-0B-ALZ,ALZ,0B,1,single,1,1,4x6-0B-ALZ.json,1,DC_ET_LLx2_LRx2_RC_SH_UTx4,"{""DC"": 1, ""ET"": 1, ""LL"": 2, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AMA,AMA,0B,1,single,1,1,4x6-0B-AMA.json,1,ET_LLx2_LR_QCx2_RC_SH_UTx4,"{""ET"": 1, ""LL"": 2, ""LR"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AMB,AMB,0B,1,single,1,1,4x6-0B-AMB.json,1,DC_ET_LL_LRx2_RC_SH_SZ_UTx4,"{""DC"": 1, ""ET"": 1, ""LL"": 1, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AMC,AMC,0B,1,single,1,1,4x6-0B-AMC.json,1,DS_ET_LL_LR_RC_SH_SSx2_UTx4,"{""DS"": 1, ""ET"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""UT"": 4}",,,
4x6,4x6-0B-AMD,AMD,0B,1,single,1,1,4x6-0B-AMD.json,1,DC_DS_ET_LL_LR_QC_RC_SH_UTx4,"{""DC"": 1, ""DS"": 1, ""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
4x6,4x6-0B-AME,AME,0B,1,single,1,1,4x6-0B-AME.json,1,DC_DS_ET_LL_QCx2_RC_SH_UTx4,"{""DC"": 1, ""DS"": 1, ""ET"": 1, ""LL"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
